temp,pH,turbidity,NO2,NH4,TOC,TP,TN,salinity,chlorophyll,source
,,,,,,,,,,coastal_t
26.1,8.2,4.9,,0.018,10.1,0.008,0.97,26.4,2.82,coastal_t
,,,,,,,,,,coastal_t
20.6,8.2,2.8,,0.039,9.3,0.005,0.96,29.2,0.622,coastal_t
,,,,,,,,,,coastal_t
26.8,8.1,3.6,,0.104,11.7,0.007,1.12,35.9,0.369,coastal_t
,,,,,,,,,,coastal_t
30.8,8.0,2.2,0.002,0.308,10.0,0.006,1.19,28.5,0.878,coastal_t
,,,,,,,,,,coastal_t
29.7,8.2,2.0,,0.04,11.9,0.01,1.01,25.5,0.696,coastal_t
,,,,,,,,,,coastal_t
25.1,8.2,2.1,0.003,0.059,10.3,0.006,0.93,28.0,0.402,coastal_t
,,,,,,,,,,coastal_t
25.8,8.2,1.7,,0.091,8.5,0.013,0.84,25.8,0.476,coastal_t
,,,,,,,,,,coastal_t
25.9,8.1,1.1,,0.071,9.8,0.006,0.93,27.9,0.244,coastal_t
,,,,,,,,,,coastal_t
26.8,8.2,1.55,,0.0105,4.75,0.001,0.435,34.8,0.151,coastal_t
,,,,,,,,,,coastal_t
30.9,8.0,2.1,,0.077,10.7,0.004,0.99,37.8,0.533,coastal_t
,,,,,,,,,,coastal_t
29.7,8.2,1.8,,0.025,11.1,0.006,1.02,39.6,1.25,coastal_t
,,,,,,,,,,coastal_t
26.9,8.2,2.0,,0.04,13.7,0.005,1.2,38.1,0.685,coastal_t
,,,,,,,,,,coastal_t
19.0,8.1,1.9,,0.042,13.1,0.005,1.15,39.7,0.353,coastal_t
,,,,,,,,,,coastal_t
19.1,8.2,1.3,,0.04,12.4,0.005,1.11,40.5,0.196,coastal_t
,,,,,,,,,,coastal_t
28.7,8.2,2.3,,0.026,12.8,0.004,1.32,44.4,0.273,coastal_t
,,,,,,,,,,coastal_t
30.0,8.3,0.75,,0.0085,5.55,0.001,0.635,48.0,0.336,coastal_t
,,,,,,,,,,coastal_t
33.4,8.8,4.1,,0.032,15.6,0.015,1.83,52.2,3.03,coastal_t
,,,,,,,,,,coastal_t
28.3,8.3,1.7,,0.016,14.5,0.014,1.9,35.6,2.02,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
17.4,8.0,3.8,0.002,0.373,10.9,0.008,1.68,30.5,3.76,coastal_t
22.3,8.1,2.5,0.002,0.498,11.4,0.009,1.76,30.0,5.53,coastal_t
,,,,,,,,,,coastal_t
26.6,8.1,1.1,0.0005,0.095,6.1,0.0035,0.78,32.2,1.304,coastal_t
30.2,8.4,2.4,,0.096,14.5,0.006,1.47,34.7,0.592,coastal_t
31.0,8.3,2.2,,0.061,12.1,0.012,1.44,38.3,0.648,coastal_t
31.4,8.2,1.4,,0.034,15.6,0.009,1.58,39.3,0.848,coastal_t
31.3,8.2,2.5,,0.064,15.0,0.008,1.7,38.5,1.04,coastal_t
30.0,8.2,2.2,,0.107,16.0,0.008,1.55,36.0,1.37,coastal_t
24.0,8.2,2.1,,0.029,13.2,0.007,1.31,33.7,2.06,coastal_t
25.6,8.2,1.0,,0.027,10.8,0.003,0.925,28.1,0.306,coastal_t
25.1,8.2,1.2,,0.036,12.6,0.006,1.02,27.8,0.608,coastal_t
23.4,8.0,4.8,,0.017,11.1,0.021,1.32,34.0,10.2,coastal_t
25.6,8.2,8.7,0.002,0.042,12.6,0.011,1.37,33.8,1.41,coastal_t
21.0,8.2,8.4,,0.043,10.6,0.009,1.12,39.4,0.503,coastal_t
25.0,8.2,1.0,,0.058,10.2,0.004,1.01,36.8,0.311,coastal_t
25.3,8.2,1.3,,0.049,12.8,0.007,1.24,38.5,0.256,coastal_t
32.2,8.2,1.0,,0.076,12.7,0.006,1.22,39.6,0.338,coastal_t
31.1,8.1,1.4,,0.047,12.4,0.004,1.17,41.5,0.318,coastal_t
28.9,8.1,1.1,,0.048,15.8,0.007,1.58,41.9,1.35,coastal_t
29.4,7.2,12.8,,0.298,16.1,0.048,1.94,31.7,10.3,coastal_t
28.0,7.9,6.5,,0.114,16.3,0.037,1.54,22.3,14.4,coastal_t
24.9,8.0,13.9,0.002,0.017,14.0,0.019,1.6,22.1,19.2,coastal_t
16.7,7.8,17.7,,0.016,15.1,0.035,2.07,25.5,25.3,coastal_t
17.9,8.0,9.85,,0.0705,7.15,0.0155,1.08,25.3,10.192,coastal_t
26.6,7.9,6.5,,0.316,9.4,0.012,1.32,26.8,1.09,coastal_t
26.5,7.9,4.6,,0.163,10.1,0.008,1.19,26.9,1.1,coastal_t
29.4,7.8,2.1,,0.146,10.7,0.018,1.32,35.1,1.87,coastal_t
24.9,7.8,3.5,0.004,0.205,12.2,0.01,1.27,30.1,1.33,coastal_t
30.0,8.3,1.6,,0.087,12.9,0.017,1.4,30.0,3.43,coastal_t
32.4,8.1,2.2,,0.019,13.8,0.012,1.41,33.2,5.01,coastal_t
30.4,8.1,2.5,,0.019,12.8,0.008,1.31,32.6,2.17,coastal_t
28.9,8.0,1.5,,0.051,12.4,0.006,1.21,30.9,0.96,coastal_t
28.2,8.0,3.6,,0.015,14.5,0.016,1.73,31.8,7.41,coastal_t
26.7,7.9,3.2,,0.041,12.5,0.008,1.14,30.3,1.18,coastal_t
22.1,8.0,6.0,,0.049,14.6,0.017,1.57,32.9,10.1,coastal_t
17.3,8.0,4.0,0.002,0.109,12.8,0.013,1.27,31.4,2.92,coastal_t
25.3,7.9,0.65,0.0005,0.1215,5.5,0.005,0.675,33.9,0.408,coastal_t
27.4,7.7,1.1,,0.162,13.0,0.009,1.27,35.2,0.556,coastal_t
28.3,8.0,6.2,0.003,0.271,12.6,0.008,1.43,37.9,0.494,coastal_t
29.0,7.9,1.9,0.002,0.224,13.8,0.01,1.6,42.6,0.919,coastal_t
30.0,7.6,1.9,0.002,0.159,13.0,0.009,1.39,41.4,0.907,coastal_t
31.7,8.0,2.5,,0.024,11.7,0.014,1.55,39.3,1.84,coastal_t
31.6,8.0,5.0,,0.015,13.6,0.022,1.79,37.3,8.04,coastal_t
30.2,7.9,4.2,,0.013,14.4,0.017,1.53,34.2,5.01,coastal_t
27.0,7.7,4.3,,0.11,12.2,0.007,1.28,37.7,1.0,coastal_t
27.4,8.0,0.45,0.002,0.077,5.25,0.002,0.565,37.5,0.1555,coastal_t
21.1,7.9,2.1,,0.058,14.5,0.009,1.26,37.0,1.5,coastal_t
15.8,7.7,1.8,0.002,0.107,11.8,0.005,1.1,37.7,0.473,coastal_t
19.6,8.0,2.8,,0.108,13.6,0.012,1.32,36.0,3.2,coastal_t
25.1,8.1,2.2,0.003,0.075,12.3,0.008,1.21,37.9,0.654,coastal_t
26.9,7.9,3.2,0.002,0.083,12.3,0.008,1.17,42.0,0.352,coastal_t
27.8,8.1,1.0,,0.053,10.3,0.007,0.95,44.0,0.628,coastal_t
30.7,8.6,1.1,,0.054,12.3,0.006,1.13,40.1,0.354,coastal_t
30.1,7.8,2.7,,0.045,15.8,0.014,1.7,41.8,4.17,coastal_t
31.7,8.2,1.0,,0.044,14.0,0.006,1.46,40.0,0.462,coastal_t
31.7,8.0,1.2,,0.067,,,,37.6,,coastal_t
31.9,8.1,1.1,,0.084,12.6,0.006,1.09,30.7,0.652,coastal_t
25.5,7.8,6.2,0.002,0.158,12.4,0.017,1.06,9.04,3.34,coastal_t
17.6,8.4,5.6,0.006,0.13,10.7,0.015,1.1,10.6,5.2,coastal_t
20.9,8.4,1.3,,0.056,9.5,0.004,0.899,21.7,0.213,coastal_t
24.1,8.0,1.3,0.003,0.14,8.9,0.011,0.961,27.8,0.336,coastal_t
25.4,8.2,2.1,0.002,0.118,9.6,0.007,0.991,28.3,0.284,coastal_t
22.1,8.2,1.3,,0.052,10.2,0.004,0.971,30.5,0.144,coastal_t
25.2,8.2,2.0,,0.058,10.5,0.004,0.982,30.3,0.18,coastal_t
31.3,8.1,2.5,0.002,0.114,11.3,0.005,1.15,34.0,1.29,coastal_t
28.4,8.1,1.3,0.002,0.164,10.4,0.006,1.07,33.7,0.5,coastal_t
30.1,8.0,1.3,0.002,0.122,10.3,0.005,1.07,32.5,0.583,coastal_t
29.8,7.7,1.6,0.002,0.11,12.4,0.004,1.14,33.6,0.45,coastal_t
28.7,8.0,2.2,0.003,0.095,11.4,0.005,1.12,35.0,0.309,coastal_t
23.8,7.9,4.4,0.002,0.148,10.9,0.016,1.27,33.3,4.33,coastal_t
23.8,8.0,1.6,0.007,0.349,9.9,0.006,1.18,32.0,0.286,coastal_t
19.4,7.8,3.1,0.0025,0.1895,5.2,0.004,0.665,31.2,0.662,coastal_t
24.5,8.2,2.4,0.008,0.195,10.5,0.011,1.16,33.0,0.848,coastal_t
22.3,8.1,0.85,0.0005,0.0505,5.0,0.0025,0.54,34.1,0.137,coastal_t
29.0,8.1,3.6,0.004,0.218,10.0,0.006,1.23,35.8,0.464,coastal_t
27.8,8.1,2.0,0.003,0.088,10.4,0.005,1.09,36.1,0.375,coastal_t
30.3,8.0,2.6,0.002,0.054,11.8,0.012,1.31,34.4,4.06,coastal_t
30.4,8.0,2.2,,0.036,12.3,0.01,1.26,33.7,1.53,coastal_t
31.5,7.9,0.75,,0.067,5.25,0.002,0.53,35.2,0.1625,coastal_t
31.5,7.9,0.65,,0.04,5.3,0.001,0.555,38.3,0.246,coastal_t
24.6,8.0,4.6,0.002,0.131,16.0,0.018,1.62,28.4,13.2,coastal_t
23.9,8.0,2.6,0.003,0.146,10.8,0.006,1.07,30.4,2.17,coastal_t
24.2,8.1,1.2,0.005,0.122,10.2,0.004,1.06,30.8,0.713,coastal_t
24.7,8.1,1.4,0.002,0.1,11.1,0.005,1.11,32.1,0.184,coastal_t
22.6,8.1,0.8,0.0005,0.062,4.75,0.0005,0.49,31.8,0.063,coastal_t
25.8,8.0,1.15,0.001,0.126,4.25,0.003,0.52,39.0,0.219,coastal_t
24.7,8.0,2.1,0.003,0.12,10.7,0.007,1.08,35.8,0.19,coastal_t
29.2,8.1,1.8,0.002,0.076,11.2,0.012,1.07,41.4,0.878,coastal_t
30.6,7.9,2.7,0.003,0.148,10.8,0.013,1.2,39.2,0.62,coastal_t
28.7,8.0,0.95,,0.029,6.6,0.006,0.64,35.2,1.297,coastal_t
33.7,8.0,2.4,,0.035,14.6,0.016,1.52,36.1,5.93,coastal_t
29.3,8.0,4.0,0.002,0.136,14.4,0.01,1.42,34.5,4.12,coastal_t
30.3,7.9,3.7,,0.21,13.4,0.014,1.38,33.2,2.16,coastal_t
28.1,8.0,1.5,0.002,0.151,11.2,0.004,1.11,31.9,0.632,coastal_t
19.9,8.2,0.85,0.001,0.071,4.4,0.0015,0.4565,22.8,0.4825,coastal_t
21.3,8.2,2.4,0.004,0.137,8.7,0.007,0.859,19.4,1.41,coastal_t
18.6,8.2,1.4,0.0005,0.019,4.2,0.0025,0.434,21.0,1.252,coastal_t
27.4,8.2,3.7,0.003,0.087,9.8,0.008,0.946,24.5,0.88,coastal_t
25.6,7.9,26.8,0.005,0.257,10.8,0.014,1.3,25.3,2.34,coastal_t
30.2,8.1,1.5,0.002,0.099,8.6,0.005,0.9055,25.9,0.56,coastal_t
28.4,8.0,0.65,0.0005,0.0325,6.05,0.002,0.535,30.6,0.2525,coastal_t
31.2,8.1,4.0,,0.012,12.4,0.014,1.29,31.0,9.44,coastal_t
33.0,8.2,5.0,,0.009,15.3,0.016,1.6,31.8,14.7,coastal_t
31.8,8.1,3.0,,0.064,12.3,0.008,1.3,30.7,7.21,coastal_t
27.1,7.9,4.7,0.002,0.064,14.1,0.017,1.57,27.1,17.6,coastal_t
24.0,8.1,2.15,0.0035,0.0825,3.3,0.0015,0.408,21.0,1.052,coastal_t
21.0,8.2,2.6,0.005,0.056,8.8,0.006,0.858,24.3,1.53,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
,,,,,,,,,,coastal_t
