Project Code,Station ID,Sample ID,Collection_Date,Sample Type New,Collection Method,Matrix,Test Number,Test Name,Storet Code,Value,Sigfig Value,Units
FLAB,FLAB15,P95251-7,10/3/2018,FCEB,G,DI,179,CHLOROPHYLL-A(LC),98011,-0.016,-0.016,ug/L
FLAB,FLAB15,P95251-7,10/3/2018,FCEB,G,DI,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,20,AMMONIA-N,608,0.007,0.007,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,80,TOTAL NITROGEN,97017,2.44,2.44,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,98,SALINITY,480,37.3,37.3,PSU
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.3,1.3,SDU
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,17,17,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,17.1,17.1,ug/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.248,0.25,ug/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,7,Temperature,10,26.7,26.7,Deg C
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.88,5.88,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56245,"56,245",uS/cm
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,11,SECCHI DISK DEPTH,78,0.5,0.5,meters
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,12,TURBIDITY,82079,13.6,13.6,NTU
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P96129-4,11/5/2018,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.063,0.063,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.797,0.8,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,12,TURBIDITY,82079,5.3,5.3,NTU
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,11,SECCHI DISK DEPTH,,0.9,0.9,meters
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,10,"PH, FIELD",400,8.1,8.1,None
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,53504,"53,504",uS/cm
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.5,7.5,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,7,Temperature,10,22,22,Deg C
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.05,0.05,ug/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,4.3,4.3,ug/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.016,0.016,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,20,AMMONIA-N,608,0.047,0.047,mg/L
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,98,SALINITY,480,35.4,35.4,PSU
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,99,"DEPTH, TOTAL",,1.2,1.2,SDU
FLAB,FLAB15,P96720-3,12/17/2018,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,7.4,7.4,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,80,TOTAL NITROGEN,97017,-0.02,-0.02,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,25,"PHOSPHATE, TOTAL AS P",665,-0.002,-0.002,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,20,AMMONIA-N,608,-0.005,-0.005,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,181,PHEOPHYTIN-A(LC),98013,-0.008,-0.008,ug/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,12,TURBIDITY,82079,-0.1,-0.1,NTU
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,100,"CARBON, TOTAL ORGANIC",680,-0.8,-0.8,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,179,CHLOROPHYLL-A(LC),98011,-0.016,-0.016,ug/L
FLAB,FLAB15,P96720-7,12/17/2018,FCEB,G,DI,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.068,0.07,ug/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,12,TURBIDITY,82079,19.5,19.5,NTU
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.862,0.86,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,98,SALINITY,480,33.1,33.1,PSU
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,99,"DEPTH, TOTAL",,1.3,1.3,SDU
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,7.9,7.9,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,3.4,3.4,ug/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,20,AMMONIA-N,608,0.061,0.061,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.023,0.023,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,7,Temperature,10,18,18,Deg C
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,7.34,7.34,mg/L
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,50416,"50,416",uS/cm
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,,0.6,0.6,meters
FLAB,FLAB15,P96130-4,1/29/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,6.65,6.65,ug/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,12,TURBIDITY,82079,7.3,7.3,NTU
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.17,1.17,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,98,SALINITY,480,34.2,34.2,PSU
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,9.5,9.5,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,19,NITRITE-N,615,0.002,0.002,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,20,AMMONIA-N,608,0.119,0.119,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.022,0.022,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,7,Temperature,10,25.2,25.2,Deg C
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.51,6.51,mg/L
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,51925,"51,925",uS/cm
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.2,1.2,meters
FLAB,FLAB15,P102448-4,2/26/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.121,0.121,ug/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.937,0.937,ug/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,12,TURBIDITY,82079,3,3,NTU
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,78,NITRATE-N,620,0.038,0.038,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.976,0.98,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,98,SALINITY,480,34.7,34.7,PSU
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.3,1.3,SDU
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,7.3,7.3,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,0.048,0.048,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,19,NITRITE-N,615,0.01,0.01,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,20,AMMONIA-N,608,0.216,0.216,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.016,0.016,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,7,Temperature,10,27.6,27.6,Deg C
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.13,5.13,mg/L
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,52668,"52,668",uS/cm
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,10,"PH, FIELD",400,7.7,7.7,None
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.3,1.3,meters
FLAB,FLAB15,P103118-5,3/5/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.02,0.02,ug/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,3.09,3.09,ug/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,12,TURBIDITY,82079,4.8,4.8,NTU
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.946,0.95,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,98,SALINITY,480,38.7,38.7,PSU
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.5,1.5,SDU
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,9.5,9.5,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,20,AMMONIA-N,608,0.027,0.027,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.017,0.017,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,7,Temperature,10,27.8,27.8,Deg C
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.08,6.08,mg/L
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,58122,"58,122",uS/cm
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,10,"PH, FIELD",400,8.1,8.1,None
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.5,1.5,meters
FLAB,FLAB15,P103834-4,4/15/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.094,0.094,ug/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,2.9,2.9,ug/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.5,1.5,meters
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.857,0.86,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,98,SALINITY,480,39.3,39.3,PSU
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.5,1.5,SDU
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,8,8,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,12,TURBIDITY,82079,3.4,3.4,NTU
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,20,AMMONIA-N,608,0.029,0.029,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.018,0.018,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,7,Temperature,10,29.8,29.8,Deg C
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,6.09,6.09,mg/L
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,59046,"59,046",uS/cm
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,10,"PH, FIELD",400,8.2,8.2,None
FLAB,FLAB15,P104333-5,5/14/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.062,0.062,ug/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.967,0.967,ug/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.5,1.5,meters
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.652,0.65,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,98,SALINITY,480,38.3,38.3,PSU
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.5,1.5,SDU
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,6,6,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,12,TURBIDITY,82079,2.4,2.4,NTU
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,20,AMMONIA-N,608,0.03,0.03,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.011,0.011,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,7,Temperature,10,29.9,29.9,Deg C
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.73,5.73,mg/L
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,57408,"57,408",uS/cm
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,10,"PH, FIELD",400,7.7,7.7,None
FLAB,FLAB15,P106284-4,6/11/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.025,0.025,ug/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.311,0.311,ug/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.3,1.3,meters
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.766,0.77,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,98,SALINITY,480,37,37,PSU
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.3,1.3,SDU
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,5.3,5.3,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,12,TURBIDITY,82079,2.8,2.8,NTU
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,20,AMMONIA-N,608,0.087,0.087,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.012,0.012,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,7,Temperature,10,31.9,31.9,Deg C
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,9.57,9.57,mg/L
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,56042,"56,042",uS/cm
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB15,P106401-5,7/29/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.02,0.02,ug/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.581,0.581,ug/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.023,0.023,ug/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.638,0.64,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,98,SALINITY,480,34.8,34.8,PSU
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.3,1.3,SDU
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,4.8,4.8,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,12,TURBIDITY,82079,2.4,2.4,NTU
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,20,AMMONIA-N,608,0.077,0.077,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.01,0.01,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,7,Temperature,10,31.3,31.3,Deg C
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,4.69,4.69,mg/L
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,53077,"53,077",uS/cm
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,10,"PH, FIELD",400,8,8,None
FLAB,FLAB15,P109207-4,8/8/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.3,1.3,meters
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,0.242,0.242,ug/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,1.2,1.2,meters
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.008,0.008,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,0.51,0.51,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,98,SALINITY,480,36.6,36.6,PSU
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.2,1.2,SDU
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,100,"CARBON, TOTAL ORGANIC",680,4.8,4.8,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,12,TURBIDITY,82079,2.1,2.1,NTU
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,18,NITRATE+NITRITE-N,631,-0.005,-0.005,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,19,NITRITE-N,615,-0.002,-0.002,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,20,AMMONIA-N,608,0.058,0.058,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,23,"PHOSPHATE, ORTHO AS P",671,-0.002,-0.002,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,7,Temperature,10,30,30,Deg C
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,8,DISSOLVED OXYGEN,299,5.92,5.92,mg/L
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,9,"SP CONDUCTIVITY, FIELD",94,55343,"55,343",uS/cm
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,10,"PH, FIELD",400,7.9,7.9,None
FLAB,FLAB15,P109228-5,9/10/2019,SAMP,G,SA,181,PHEOPHYTIN-A(LC),98013,0.023,0.023,ug/L
FLAB,FLAB15,P109898-4,10/8/2019,SAMP,G,SA,179,CHLOROPHYLL-A(LC),98011,13.6,13.6,ug/L
FLAB,FLAB15,P109898-4,10/8/2019,SAMP,G,SA,11,SECCHI DISK DEPTH,78,0.8,0.8,meters
FLAB,FLAB15,P109898-4,10/8/2019,SAMP,G,SA,25,"PHOSPHATE, TOTAL AS P",665,0.023,0.023,mg/L
FLAB,FLAB15,P109898-4,10/8/2019,SAMP,G,SA,78,NITRATE-N,620,-0.005,-0.005,mg/L
FLAB,FLAB15,P109898-4,10/8/2019,SAMP,G,SA,80,TOTAL NITROGEN,97017,1.54,1.54,mg/L
FLAB,FLAB15,P109898-4,10/8/2019,SAMP,G,SA,98,SALINITY,480,38.3,38.3,PSU
FLAB,FLAB15,P109898-4,10/8/2019,SAMP,G,SA,99,"DEPTH, TOTAL",82903,1.8,1.8,SDU
