#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,TB/chlorophyll2,TB/cond2,TB/depth,TB/dissolved_oxygen,TB/pH,TB/FDOM,TB/rain,TB/salinity2,TB/surface_temperature,TB/turbidity2,TB/stage
2022-01-20,6.381,40.620,0.336,8.826,8.123,69.629,0.040,26.006,21.846,9.597,-0.219
2022-01-21,7.102,39.641,0.337,8.316,8.118,70.723,0.160,25.313,23.967,10.667,-0.189
2022-01-22,8.215,37.591,0.287,7.439,8.109,76.488,0.010,23.871,24.454,12.002,-0.366
2022-01-23,8.511,35.963,0.201,7.179,8.115,80.728,0.020,22.735,21.562,12.609,-0.614
2022-01-24,8.057,31.937,0.182,8.269,8.214,86.840,0.000,19.953,17.988,11.977,-0.640
2022-01-25,6.692,36.045,0.283,9.275,8.216,79.656,0.000,22.799,18.381,11.038,-0.298
2022-01-26,6.541,39.312,0.359,8.510,8.174,72.913,0.040,25.079,21.215,10.396,-0.065
2022-01-27,6.606,39.599,0.347,7.559,8.142,69.783,0.000,25.282,23.135,10.773,-0.147
2022-01-28,6.996,40.491,0.328,7.196,8.118,67.951,0.000,25.913,22.935,11.211,-0.153
2022-01-29,9.161,39.833,0.260,7.224,8.104,68.067,0.000,25.451,19.361,41.735,-0.478
2022-01-30,7.948,35.420,0.263,8.370,8.185,80.817,0.000,22.356,14.863,18.555,-0.605
2022-01-31,7.235,35.897,0.296,9.006,8.216,78.169,0.000,22.688,15.096,17.972,-0.446
2022-02-01,6.874,40.020,0.363,8.701,8.189,69.370,0.000,25.586,16.812,14.406,-0.184
2022-02-02,6.570,42.407,0.373,7.875,8.136,62.125,0.000,27.273,18.912,17.127,-0.113
2022-02-03,6.557,46.215,0.421,7.175,8.070,51.933,0.000,30.005,21.358,19.810,0.008
2022-02-04,7.746,47.319,0.428,6.385,8.013,48.449,0.000,30.800,23.470,19.607,-0.007
2022-02-05,8.893,44.920,0.350,6.282,8.010,54.996,0.000,29.072,24.300,23.548,-0.234
2022-02-06,8.564,40.679,0.272,7.087,8.086,65.851,0.000,26.046,24.711,19.265,-0.452
2022-02-07,8.724,39.191,0.272,7.519,8.127,69.444,0.000,24.995,25.116,17.780,-0.434
2022-02-08,9.189,38.646,0.228,7.318,8.136,69.297,0.000,24.610,25.495,18.926,-0.511
2022-02-09,9.797,35.947,0.133,6.758,8.130,74.011,0.220,22.726,22.736,20.363,-0.790
2022-02-10,8.990,32.479,0.121,7.739,8.191,75.664,0.000,20.324,21.142,20.181,-0.865
2022-02-11,8.590,35.300,0.251,7.729,8.181,73.533,0.000,22.285,22.651,17.398,-0.441
2022-02-12,8.752,39.519,0.332,7.671,8.212,72.556,0.000,25.233,24.255,16.285,-0.326
2022-02-13,null,41.396,null,null,null,null,1.150,26.557,24.643,null,-0.397
2022-02-14,null,37.196,null,null,null,null,0.010,23.595,20.674,null,-0.956
2022-02-15,null,33.042,null,null,null,null,0.000,20.711,19.128,null,-1.112
2022-02-16,null,35.104,null,null,null,null,0.000,22.145,20.990,null,-0.766
2022-02-17,null,42.521,null,null,null,null,0.000,27.372,23.618,null,-0.279
2022-02-18,null,44.925,null,null,null,null,0.000,29.075,25.962,null,-0.110
2022-02-19,null,40.946,null,null,null,null,0.000,26.234,26.745,null,-0.209
2022-02-20,null,40.629,null,null,null,null,0.000,26.009,25.898,null,-0.652
2022-02-21,null,39.950,null,null,null,null,0.000,25.529,25.685,null,-0.614
2022-02-22,null,40.425,null,null,null,null,0.000,25.864,25.764,null,-0.614
2022-02-23,null,39.942,null,null,null,null,0.000,25.523,26.280,null,-0.624
2022-02-24,null,39.112,null,null,null,null,0.000,24.938,26.299,null,-0.702
2022-02-25,null,39.521,null,null,null,null,0.000,25.226,26.078,null,-0.699
2022-02-26,null,38.433,null,null,null,null,0.000,24.461,26.218,null,-0.773
2022-02-27,null,37.396,null,null,null,null,0.000,23.733,26.422,null,-0.624
2022-02-28,null,38.771,null,null,null,null,0.000,24.698,26.965,null,-0.457
2022-03-01,null,41.100,null,null,null,null,0.000,26.344,25.279,null,-0.435
2022-03-02,null,42.708,null,null,null,null,0.000,27.486,24.227,null,-0.481
2022-03-03,4.224,43.610,0.289,6.813,8.185,49.756,0.000,28.130,25.350,5.995,-0.470
2022-03-04,4.731,43.479,0.269,6.840,8.196,51.486,0.000,28.036,24.842,7.824,-0.604
2022-03-05,5.434,41.799,0.241,6.731,8.194,54.693,0.000,26.839,24.665,12.383,-0.728
2022-03-06,5.325,42.358,0.240,6.812,8.159,54.006,0.020,27.237,24.655,13.017,-0.727
2022-03-07,5.484,42.161,0.246,6.770,8.142,53.672,0.000,27.097,25.782,13.829,-0.598
2022-03-08,6.163,42.094,0.294,6.139,8.112,54.360,0.000,27.049,27.177,15.285,-0.375
2022-03-09,5.505,43.741,0.327,5.605,8.069,47.355,0.000,28.224,27.444,17.244,-0.237
2022-03-10,5.713,44.401,0.332,5.672,8.052,44.531,0.010,28.697,27.637,18.408,-0.226
2022-03-11,5.018,45.570,0.306,5.544,8.019,39.001,0.000,29.537,28.777,17.976,-0.292
2022-03-12,6.930,45.510,0.364,5.907,8.045,40.525,0.000,29.493,27.268,53.189,-0.093
2022-03-13,5.726,44.553,0.121,6.856,8.040,43.153,0.000,28.811,21.657,46.821,-1.144
2022-03-14,5.888,38.484,0.091,7.298,8.095,57.386,0.000,24.497,21.648,14.304,-1.255
2022-03-15,5.915,38.483,0.131,7.251,8.103,57.779,0.020,24.498,25.076,11.934,-0.996
2022-03-16,5.380,44.297,0.288,5.642,8.029,49.234,0.000,28.630,28.011,12.271,-0.401
2022-03-17,4.825,47.687,0.332,5.483,8.006,40.358,0.000,31.067,29.395,11.251,-0.250
2022-03-18,4.113,49.532,0.326,4.933,7.977,33.510,0.000,32.408,29.939,9.915,-0.299
2022-03-19,3.202,50.105,0.349,5.282,7.991,32.867,0.000,32.827,29.062,8.968,-0.257
2022-03-20,4.047,49.249,0.339,5.042,7.954,35.488,1.170,32.202,28.913,15.564,-0.309
2022-03-21,4.555,45.840,0.207,6.076,8.015,38.783,0.000,29.734,27.205,13.827,-0.754
2022-03-22,6.085,41.180,0.190,6.944,8.098,48.223,0.000,26.399,25.834,13.225,-0.726
2022-03-23,5.282,44.428,0.342,6.749,8.076,45.745,0.010,28.729,27.427,11.870,-0.187
2022-03-24,3.641,48.920,0.410,6.690,8.065,36.625,0.000,31.963,28.506,12.462,0.058
2022-03-25,4.716,47.644,0.287,6.190,8.053,39.361,0.020,31.036,26.217,16.779,-0.355
2022-03-26,5.359,44.565,0.219,6.588,8.063,45.098,0.000,28.815,24.057,16.193,-0.598
2022-03-27,5.429,42.429,0.219,6.934,8.074,47.907,0.000,27.287,23.798,17.729,-0.678
2022-03-28,5.326,41.518,0.305,7.511,8.134,50.004,0.000,26.643,24.500,14.609,-0.468
2022-03-29,4.664,43.883,0.294,7.290,8.133,47.187,0.000,28.326,25.840,15.662,-0.499
2022-03-30,4.468,45.099,0.306,6.541,8.109,47.373,0.000,29.198,25.956,15.358,-0.361
2022-03-31,4.383,46.615,0.365,6.388,8.088,45.336,0.000,30.291,25.837,15.730,-0.071
2022-04-01,3.878,48.451,0.369,6.097,8.065,42.392,0.000,31.621,27.812,15.741,-0.105
2022-04-02,4.173,48.988,0.337,5.451,8.021,42.068,0.000,32.011,29.449,16.476,-0.201
2022-04-03,4.645,49.715,0.244,5.546,8.020,41.682,0.000,32.541,29.024,17.284,-0.411
2022-04-04,4.544,50.397,0.304,5.593,8.022,42.463,0.030,33.040,29.383,15.809,-0.235
2022-04-05,4.509,50.271,0.337,5.491,8.002,42.511,0.000,32.948,29.166,14.872,-0.129
2022-04-06,3.415,51.491,0.328,5.468,7.978,40.831,0.000,33.842,29.578,14.877,-0.143
2022-04-07,3.349,52.282,0.329,5.583,7.974,38.610,0.000,34.423,29.859,15.751,-0.128
2022-04-08,3.510,52.325,0.261,6.048,8.035,39.191,0.000,34.459,27.815,17.904,-0.425
2022-04-09,5.779,47.895,0.221,6.091,8.054,45.614,0.000,31.217,24.423,25.248,-0.659
2022-04-10,5.167,46.402,0.135,7.008,8.083,47.525,0.000,30.138,22.999,18.114,-1.008
2022-04-11,4.649,46.162,0.156,6.652,8.094,48.505,0.000,29.967,24.206,12.395,-0.936
2022-04-12,4.633,46.129,0.196,6.666,8.093,49.164,0.000,29.940,24.877,12.506,-0.791
2022-04-13,3.969,46.838,0.211,6.745,8.121,49.119,0.000,30.452,25.499,12.493,-0.664
2022-04-14,2.131,52.518,0.286,5.771,8.081,45.659,0.000,34.605,27.166,8.278,-0.373
2022-04-15,2.079,54.968,0.335,5.262,8.031,41.198,0.000,36.411,28.541,7.128,-0.261
2022-04-16,1.842,55.735,0.351,5.845,8.052,38.073,0.000,36.979,28.154,7.239,-0.212
2022-04-17,1.616,56.114,0.330,6.145,8.051,35.975,0.000,37.261,28.321,7.820,-0.237
2022-04-18,1.661,56.018,0.356,5.967,8.043,37.091,0.340,37.190,28.645,8.361,-0.119
2022-04-19,1.693,55.796,0.304,6.678,8.059,38.477,0.000,37.024,28.301,9.543,-0.371
2022-04-20,2.604,54.175,0.266,6.688,8.050,41.852,0.000,35.822,27.309,10.489,-0.633
2022-04-21,3.964,50.900,0.157,6.749,8.052,45.122,0.000,33.409,26.118,12.834,-1.040
2022-04-22,4.297,49.723,0.102,7.135,8.079,46.395,0.020,32.547,25.766,12.966,-1.194
2022-04-23,4.153,47.707,0.081,7.604,8.103,48.155,0.000,31.082,26.167,11.419,-1.225
2022-04-24,3.200,49.837,0.192,7.341,8.116,47.990,0.210,32.634,26.322,10.112,-0.816
2022-04-25,2.028,53.218,0.273,6.804,8.084,40.493,0.000,35.117,26.916,7.536,-0.557
2022-04-26,1.197,55.288,0.297,6.604,8.072,33.240,0.000,36.647,27.532,7.090,-0.490
2022-04-27,1.727,54.365,0.338,6.386,8.071,38.335,0.000,35.962,28.019,8.040,-0.321
2022-04-28,1.533,55.070,0.367,5.543,7.966,34.865,0.000,36.485,29.083,8.664,-0.196
2022-04-29,1.237,54.474,0.367,5.467,7.984,30.271,0.150,36.043,29.261,9.265,-0.185
2022-04-30,1.080,54.725,0.356,5.655,8.001,29.112,0.060,36.228,28.423,8.144,-0.211
2022-05-01,0.801,54.956,0.321,6.534,8.020,29.021,0.000,36.400,28.189,7.777,-0.352
2022-05-02,0.722,55.284,0.317,6.970,8.056,30.106,0.000,36.644,28.554,7.373,-0.388
2022-05-03,0.950,55.705,0.295,6.277,8.027,32.945,0.000,36.956,29.273,8.010,-0.439
2022-05-04,1.200,55.835,0.304,5.613,7.890,32.455,0.000,37.053,30.794,7.786,-0.404
2022-05-05,1.767,56.084,0.261,4.967,7.913,32.543,0.000,37.239,30.850,7.753,-0.409
2022-05-06,1.857,56.407,0.265,5.131,7.927,33.754,0.000,37.480,30.646,8.259,-0.294
2022-05-07,1.530,56.919,0.286,5.935,7.990,33.615,0.000,37.862,30.481,7.562,-0.136
2022-05-08,1.045,56.734,0.272,6.020,8.027,29.719,0.110,37.724,29.984,5.483,-0.160
2022-05-09,1.563,56.426,0.247,6.032,8.037,31.577,2.450,37.495,29.880,6.071,-0.317
2022-05-10,1.886,54.919,0.226,6.277,8.060,36.463,0.000,36.373,28.569,6.868,-0.465
2022-05-11,2.574,55.060,0.200,6.862,8.089,36.855,0.000,36.477,26.500,6.785,-0.513
2022-05-12,2.582,54.871,0.316,6.473,8.068,37.602,0.000,36.337,26.839,5.332,-0.095
2022-05-13,2.422,55.457,0.446,6.047,8.036,28.324,0.000,36.773,28.103,5.839,0.303
2022-05-14,2.708,54.749,0.454,6.466,8.075,30.170,1.280,36.247,29.372,6.190,0.332
2022-05-15,3.430,54.680,0.441,5.603,8.002,36.951,0.230,36.195,31.078,5.255,0.300
2022-05-16,4.149,54.392,0.449,4.313,7.894,50.255,0.010,35.981,30.681,4.589,0.310
2022-05-17,4.183,54.797,0.443,4.339,7.847,51.536,0.840,36.282,30.609,4.351,0.239
2022-05-18,4.280,52.995,0.397,5.135,7.897,44.705,0.270,34.949,30.802,6.303,0.067
2022-05-19,5.340,53.541,0.384,3.980,7.726,53.305,0.110,35.352,31.574,5.656,0.064
2022-05-20,7.096,53.738,0.431,4.238,7.754,54.603,0.010,35.498,30.539,6.723,0.164
2022-05-21,5.486,54.174,0.419,4.311,7.766,55.576,0.000,35.820,30.304,4.859,0.034
2022-05-22,5.311,54.455,0.357,5.261,7.858,50.310,0.000,36.028,30.315,5.138,-0.199
2022-05-23,7.988,54.754,0.297,5.519,7.867,55.229,0.000,36.250,30.689,5.777,-0.309
2022-05-24,12.006,54.641,0.278,6.023,7.895,62.539,0.000,36.166,30.262,7.528,-0.312
2022-05-25,11.555,54.724,0.280,6.315,7.947,59.544,0.000,36.228,30.156,8.130,-0.334
2022-05-26,11.467,54.938,0.304,5.787,7.953,57.304,0.000,36.387,30.173,8.548,-0.284
2022-05-27,11.089,55.285,0.308,5.062,7.921,56.337,0.000,36.645,30.585,8.759,-0.212
2022-05-28,11.544,55.630,0.316,4.842,7.926,54.754,0.000,36.901,30.835,9.975,-0.119
2022-05-29,12.250,55.914,0.341,4.593,7.918,55.206,0.000,37.112,30.551,9.968,-0.071
2022-05-30,10.713,55.407,0.299,4.492,7.899,55.798,1.370,36.736,29.464,9.403,-0.238
2022-05-31,8.587,54.474,0.256,4.604,7.915,52.590,0.000,36.043,28.799,7.471,-0.351
2022-06-01,10.840,53.766,0.242,5.434,7.951,56.937,0.090,35.518,29.555,8.510,-0.312
2022-06-02,10.278,53.493,0.275,5.086,7.938,56.688,0.620,35.317,29.422,9.393,-0.183
2022-06-03,11.671,52.012,0.373,4.650,7.913,56.748,3.400,34.225,27.436,11.785,0.194
2022-06-04,6.471,46.006,0.536,5.789,7.919,46.453,3.100,29.854,26.177,9.208,0.905
2022-06-05,6.066,44.963,0.387,4.099,7.656,55.788,0.000,29.101,27.886,5.429,0.291
2022-06-06,8.524,43.263,0.362,3.852,7.632,75.153,0.000,27.883,30.246,8.421,0.112
2022-06-07,9.876,42.160,0.418,4.767,7.744,76.368,1.990,27.097,29.469,11.306,0.193
2022-06-08,9.637,40.680,0.383,4.158,7.716,82.342,0.000,26.047,29.188,10.177,-0.141
2022-06-09,11.122,40.084,0.391,4.496,7.742,85.755,0.120,25.623,30.706,11.902,-0.211
2022-06-10,12.321,38.546,0.389,4.425,7.716,91.180,0.790,24.540,30.077,11.547,-0.195
2022-06-11,12.017,36.778,0.400,4.925,7.764,90.461,0.040,23.301,30.621,12.579,-0.147
2022-06-12,12.414,36.403,0.437,4.354,7.722,94.507,0.000,23.040,31.803,13.602,-0.093
2022-06-13,14.207,36.430,0.433,3.849,7.691,100.644,0.000,23.058,32.133,15.167,-0.152
2022-06-14,15.646,36.693,0.408,3.489,7.639,109.655,0.000,23.242,31.913,13.436,-0.204
2022-06-15,14.745,36.460,0.400,4.292,7.716,108.131,0.000,23.079,32.076,12.473,-0.200
2022-06-16,14.459,36.078,0.419,4.723,7.770,107.756,0.000,22.813,31.937,12.790,-0.162
2022-06-17,15.117,35.762,0.390,4.875,7.791,107.484,0.000,22.593,31.681,13.939,-0.187
2022-06-18,16.593,35.591,0.418,4.255,7.754,110.119,0.370,22.474,31.168,15.972,-0.056
2022-06-19,16.321,36.434,0.455,4.480,7.772,110.475,0.060,23.062,31.558,11.927,0.014
2022-06-20,17.140,36.173,0.472,3.685,7.694,114.899,0.010,22.881,31.253,10.568,-0.041
2022-06-21,19.554,34.830,0.375,5.037,7.780,117.420,0.020,21.946,30.440,12.949,-0.336
2022-06-22,18.079,34.517,0.288,5.770,7.854,116.586,0.000,21.729,29.619,14.586,-0.515
2022-06-23,19.385,33.392,0.343,5.788,7.861,118.723,0.000,20.952,29.966,14.226,-0.278
2022-06-24,17.720,34.718,0.440,5.100,7.864,115.514,0.000,21.869,31.807,14.759,-0.001
2022-06-25,17.387,35.670,0.433,5.566,7.936,112.193,0.600,22.532,31.972,13.704,-0.062
2022-06-26,17.465,36.075,0.418,5.603,7.946,110.604,0.680,22.814,31.410,12.141,-0.116
2022-06-27,18.070,35.972,0.407,4.604,7.890,112.245,0.000,22.741,31.107,14.540,-0.153
2022-06-28,16.593,36.480,0.427,4.431,7.886,111.924,0.000,23.094,32.129,15.167,-0.144
2022-06-29,18.489,35.059,0.433,4.850,7.880,116.972,0.000,22.105,32.539,16.302,-0.191
2022-06-30,19.248,34.534,0.396,4.543,7.868,119.574,0.000,21.741,32.941,16.957,-0.291
2022-07-01,21.287,33.009,0.374,5.297,7.891,124.792,0.000,20.688,31.658,17.585,-0.314
2022-07-02,19.109,33.549,0.382,5.007,7.932,123.359,0.000,21.061,31.792,17.044,-0.273
2022-07-03,19.067,33.351,0.390,5.890,8.008,122.125,0.000,20.924,31.515,17.258,-0.279
2022-07-04,16.415,34.273,0.358,5.874,8.068,122.792,0.000,21.563,31.738,13.607,-0.375
2022-07-05,17.205,33.849,0.350,5.338,8.059,122.236,0.000,21.269,32.228,13.998,-0.357
2022-07-06,17.030,34.612,0.397,4.669,8.026,121.748,0.000,21.795,32.467,14.887,-0.210
2022-07-07,17.282,34.134,0.306,5.912,8.098,119.040,0.010,21.464,31.970,15.280,-0.299
2022-07-08,17.559,34.406,0.266,6.082,8.114,117.761,0.030,21.652,32.072,16.032,-0.371
2022-07-09,17.891,33.703,0.297,5.546,8.082,117.097,0.000,21.166,32.758,15.299,-0.305
2022-07-10,16.745,32.999,0.280,5.823,8.106,115.678,0.070,20.681,32.466,15.237,-0.306
2022-07-11,15.806,33.547,0.262,5.685,8.102,114.061,0.000,21.058,32.636,16.256,-0.306
2022-07-12,14.029,35.718,0.273,5.587,8.084,112.645,0.000,22.566,33.180,13.638,-0.310
2022-07-13,12.304,38.430,0.318,5.379,8.053,106.333,0.000,24.460,34.085,10.417,-0.234
2022-07-14,11.981,40.478,0.319,5.005,8.015,99.727,0.010,25.905,34.080,9.240,-0.262
2022-07-15,11.992,39.345,0.278,5.950,8.059,99.152,0.260,25.103,31.668,11.264,-0.358
2022-07-16,13.929,38.215,0.299,5.929,8.052,99.478,0.680,24.308,30.850,10.613,-0.236
2022-07-17,12.675,38.290,0.340,6.237,8.054,99.904,0.000,24.361,31.380,11.459,-0.119
2022-07-18,10.177,40.607,0.371,7.021,8.074,92.500,0.000,25.994,32.838,9.632,-0.096
2022-07-19,9.363,41.089,0.324,6.032,8.054,89.055,0.000,26.335,33.407,9.394,-0.251
2022-07-20,9.981,40.131,0.269,5.601,8.054,90.933,0.000,25.657,32.906,12.001,-0.371
2022-07-21,9.960,40.356,0.280,5.414,8.039,90.600,0.030,25.815,32.849,11.866,-0.317
2022-07-22,10.867,38.882,0.316,5.582,8.058,94.508,0.050,24.777,32.488,11.420,-0.243
2022-07-23,9.227,39.197,0.294,5.028,8.057,96.415,0.000,24.999,32.032,10.049,-0.344
2022-07-24,8.391,38.500,0.265,5.371,8.085,96.609,0.000,24.508,31.647,11.025,-0.417
2022-07-25,7.736,38.404,0.274,5.767,8.098,97.719,0.070,24.440,31.163,9.963,-0.372
2022-07-26,8.139,36.091,0.307,5.772,8.114,96.794,3.770,22.826,29.095,10.070,-0.296
2022-07-27,9.179,33.363,0.338,5.542,8.044,94.131,0.030,20.933,28.733,8.927,-0.219
2022-07-28,7.662,33.995,0.299,6.504,8.104,92.192,0.000,21.368,30.878,9.671,-0.321
2022-07-29,7.999,33.091,0.293,6.780,8.146,92.186,0.010,20.745,31.144,10.435,-0.337
2022-07-30,8.311,32.458,0.321,7.432,8.213,93.732,0.020,20.309,31.098,10.220,-0.288
2022-07-31,8.171,32.188,0.334,6.975,8.204,93.279,0.030,20.124,31.187,10.528,-0.278
2022-08-01,6.641,32.754,0.363,7.073,8.247,95.648,0.000,20.512,31.449,8.219,-0.172
2022-08-02,5.404,34.812,0.363,6.366,8.202,92.832,0.000,21.935,31.892,6.551,-0.108
2022-08-03,5.143,36.868,0.348,5.240,8.132,82.606,0.000,23.370,31.767,6.908,-0.100
2022-08-04,4.250,39.214,0.353,5.032,8.082,72.154,0.230,25.014,32.208,7.416,-0.092
2022-08-05,4.404,39.988,0.319,5.350,8.101,72.097,0.000,25.556,32.196,8.203,-0.191
2022-08-06,5.438,39.545,0.274,5.577,8.088,71.703,0.650,25.244,31.166,9.739,-0.338
2022-08-07,7.085,35.938,0.263,6.014,8.122,81.172,0.000,22.720,30.506,8.830,-0.364
2022-08-08,6.346,36.089,0.272,6.018,8.121,80.055,0.000,22.821,30.869,9.471,-0.321
2022-08-09,6.060,36.499,0.313,5.700,8.099,80.560,0.010,23.108,30.347,9.819,-0.206
2022-08-10,4.649,38.189,0.329,5.922,8.103,77.621,0.000,24.290,30.679,7.214,-0.203
2022-08-11,5.174,37.903,0.294,6.552,8.127,76.086,0.000,24.088,30.914,9.053,-0.261
2022-08-12,4.609,38.973,0.307,6.077,8.101,74.903,0.000,24.841,31.355,8.672,-0.177
2022-08-13,4.386,41.101,0.330,5.375,8.046,69.840,0.000,26.347,31.530,8.078,-0.088
2022-08-14,3.687,42.794,0.338,4.942,8.012,63.578,0.000,27.549,31.160,8.363,-0.026
2022-08-15,3.069,44.533,0.349,4.881,7.990,58.342,0.000,28.791,31.298,5.521,0.050
2022-08-16,2.336,45.986,0.364,5.362,8.019,56.729,0.000,29.837,31.970,4.499,0.089
2022-08-17,2.199,45.538,0.360,5.759,8.039,60.334,0.000,29.514,31.692,4.664,0.051
2022-08-18,2.049,46.291,0.351,5.488,8.029,57.483,0.000,30.056,32.074,5.433,0.018
2022-08-19,2.032,47.686,0.333,3.989,7.906,56.161,0.000,31.066,33.182,6.683,-0.075
2022-08-20,2.658,46.779,0.283,3.897,7.877,57.571,0.000,30.409,32.935,8.036,-0.290
2022-08-21,3.193,45.383,0.252,5.181,7.950,60.606,0.010,29.404,32.059,7.950,-0.359
2022-08-22,4.330,44.480,0.260,4.507,7.929,64.399,0.000,28.755,32.388,7.546,-0.272
2022-08-23,4.505,45.526,0.271,4.593,7.915,62.377,0.090,29.505,32.517,7.827,-0.190
2022-08-24,3.248,46.861,0.309,5.534,7.981,61.085,0.060,30.468,32.520,6.713,-0.095
2022-08-25,2.942,48.665,0.332,5.392,7.958,57.132,0.050,31.779,33.259,7.470,-0.068
2022-08-26,2.353,50.468,0.342,4.847,7.917,52.582,0.000,33.094,33.441,7.308,-0.015
2022-08-27,1.802,51.432,0.347,5.147,7.945,50.182,0.000,33.799,32.688,6.387,0.052
2022-08-28,0.982,54.183,0.397,4.256,7.878,39.459,0.510,35.828,31.738,5.651,0.227
2022-08-29,0.934,53.831,0.446,4.252,7.865,36.175,0.900,35.566,30.897,6.567,0.357
2022-08-30,0.799,54.088,0.450,5.200,7.918,32.310,0.000,35.756,31.452,7.836,0.363
2022-08-31,1.192,54.166,0.424,4.191,7.820,35.328,0.000,35.814,32.076,7.396,0.285
2022-09-01,1.208,53.993,0.425,3.105,7.688,41.703,0.000,35.686,31.857,8.306,0.213
2022-09-02,1.786,53.799,0.406,4.046,7.786,49.594,0.130,35.543,31.765,7.762,0.079
2022-09-03,3.775,51.739,0.381,4.973,7.840,57.896,0.030,34.024,31.971,8.181,-0.008
2022-09-04,3.557,50.962,0.338,4.393,7.823,63.500,0.020,33.456,31.887,7.468,-0.104
2022-09-05,3.818,50.422,0.381,4.236,7.828,67.326,0.010,33.060,31.998,8.739,0.014
2022-09-06,2.929,51.909,0.409,3.426,7.758,66.247,0.000,34.149,32.403,7.912,0.071
2022-09-07,3.000,51.985,0.389,4.417,7.827,66.303,0.000,34.205,32.388,7.096,0.096
2022-09-08,2.243,54.546,0.390,3.752,7.768,59.989,0.100,36.099,32.087,8.646,0.237
2022-09-09,1.520,56.518,0.497,3.586,7.752,49.836,0.010,37.563,31.581,9.342,0.539
2022-09-10,1.638,56.870,0.548,2.913,7.637,53.044,0.000,37.826,31.737,6.826,0.525
2022-09-11,1.917,57.189,0.522,3.208,7.663,49.777,0.000,38.064,32.343,6.918,0.383
2022-09-12,2.698,56.967,0.453,3.548,7.663,55.621,0.000,37.898,31.748,6.476,0.248
2022-09-13,3.563,55.970,0.451,3.801,7.702,59.044,0.000,37.154,31.830,7.980,0.295
2022-09-14,3.555,55.969,0.463,3.652,7.686,58.812,1.520,37.154,31.278,8.223,0.308
2022-09-15,2.774,54.457,0.509,3.899,7.733,58.671,0.150,36.030,31.355,7.197,0.386
2022-09-16,3.869,52.537,0.458,3.723,7.671,69.426,0.700,34.620,30.572,6.910,0.197
2022-09-17,4.172,51.353,0.422,3.054,7.643,82.129,0.010,33.748,30.004,5.784,0.112
2022-09-18,5.425,49.496,0.392,3.986,7.661,91.736,0.000,32.386,29.768,5.638,0.061
2022-09-19,5.102,50.686,0.420,3.414,7.649,94.469,0.070,33.252,30.696,5.715,0.197
2022-09-20,5.312,50.532,0.409,3.698,7.668,96.052,0.120,33.139,31.159,6.567,0.179
2022-09-21,6.016,47.518,0.375,4.422,7.688,96.910,0.000,30.945,30.959,6.576,0.119
2022-09-22,6.155,47.168,0.419,4.672,7.720,96.966,0.000,30.695,30.862,6.371,0.277
2022-09-23,5.534,50.547,0.461,5.116,7.781,89.222,0.000,33.159,31.553,5.807,0.337
2022-09-24,5.344,52.783,0.481,5.211,7.829,82.590,0.000,34.794,31.526,6.132,0.383
2022-09-25,5.070,54.541,0.484,4.969,7.836,76.024,0.000,36.095,31.401,6.201,0.450
2022-09-26,4.822,57.668,0.539,4.003,7.827,56.783,1.190,38.422,31.102,6.106,0.651
2022-09-27,5.628,50.887,0.559,3.985,7.731,65.653,4.060,33.412,28.552,6.195,0.808
2022-09-28,4.845,49.894,0.929,4.498,7.713,45.858,0.370,32.677,27.136,27.874,1.979
2022-09-29,5.980,47.292,0.712,4.895,7.618,68.752,0.000,30.808,26.768,16.042,1.665
2022-09-30,8.181,40.556,0.505,4.253,7.460,109.217,0.000,25.978,26.776,7.505,null
2022-10-01,8.757,39.842,0.493,4.058,7.458,113.613,0.000,25.481,27.945,7.691,null
2022-10-02,9.489,33.469,0.522,3.755,7.403,136.222,0.000,21.021,28.497,6.842,null
2022-10-03,10.019,31.553,0.549,3.710,7.416,145.326,0.000,19.698,27.817,7.038,null
2022-10-04,11.521,34.864,0.530,3.399,7.445,144.752,0.000,21.976,28.160,7.220,0.461
2022-10-05,12.451,33.486,0.514,3.236,7.430,146.170,0.000,21.023,27.542,9.823,0.394
2022-10-06,14.436,33.770,0.519,2.483,7.409,145.956,0.000,21.217,27.817,10.965,0.360
2022-10-07,13.631,29.851,0.487,3.127,7.431,152.898,0.000,18.528,27.632,8.999,0.213
2022-10-08,14.486,28.496,0.445,3.658,7.478,154.297,0.000,17.608,27.486,10.880,0.129
2022-10-09,16.941,28.572,0.465,2.889,7.461,154.010,0.040,17.660,28.386,11.194,0.194
2022-10-10,19.411,29.924,0.521,1.824,7.423,153.460,0.060,18.578,29.305,13.280,0.379
2022-10-11,20.260,30.730,0.527,2.177,7.458,151.493,0.000,19.127,29.974,8.305,0.371
2022-10-12,19.883,29.218,0.471,0.873,7.375,154.008,0.000,18.098,30.076,8.656,0.257
2022-10-13,21.798,29.569,0.492,1.056,7.397,154.744,0.550,18.336,30.014,14.005,0.475
2022-10-14,15.419,30.062,0.491,2.380,7.472,151.577,0.750,18.676,28.954,6.890,0.441
2022-10-15,15.542,29.978,0.466,2.230,7.474,150.622,0.010,18.617,29.559,6.142,0.275
2022-10-16,16.673,28.076,0.401,2.050,7.452,154.771,0.150,17.328,28.796,8.009,0.076
2022-10-17,18.962,28.694,0.438,1.542,7.402,152.139,0.190,17.744,29.021,12.972,0.285
2022-10-18,18.532,28.270,0.481,4.043,7.577,151.944,0.000,17.458,28.558,8.573,0.480
