#Merged Datasets Daily/Validated from 2011-01-01 to 2024-11-30
#Date,WB/chlorophyll2,WB/cond2,WB/depth,WB/dissolved_oxygen,WB/pH,WB/FDOM,WB/rain,WB/salinity2,WB/surface_temperature,WB/turbidity2,WB/stage
2023-04-15,0.399,57.193,0.845,5.902,8.123,30.016,0.000,38.067,29.313,1.833,-0.046
2023-04-16,0.407,57.381,0.813,6.225,8.146,28.964,0.000,38.208,30.127,1.613,-0.109
2023-04-17,0.399,57.190,0.818,5.745,8.130,28.438,0.500,38.065,29.443,4.205,0.012
2023-04-18,0.374,58.036,0.766,7.334,8.183,29.578,0.000,38.699,27.165,4.651,-0.279
2023-04-19,0.269,57.644,0.774,7.270,8.266,30.633,0.000,38.404,25.996,2.882,-0.365
2023-04-20,0.268,56.925,0.793,7.123,8.268,28.765,0.000,37.866,26.002,2.236,-0.330
2023-04-21,0.578,56.857,0.794,6.100,8.208,29.083,0.000,37.816,26.896,2.013,-0.210
2023-04-22,0.616,57.278,0.816,6.642,8.230,30.037,0.000,38.130,28.442,1.766,0.001
2023-04-23,0.484,57.629,0.810,6.418,8.216,30.581,0.000,38.393,28.776,1.596,-0.048
2023-04-24,0.603,58.211,0.809,5.615,8.158,31.526,0.000,38.829,29.408,1.795,-0.067
2023-04-25,0.494,58.252,0.788,5.897,8.171,32.528,0.990,38.860,28.718,1.679,-0.154
2023-04-26,0.784,58.786,0.759,6.468,8.197,34.965,0.520,39.262,29.384,2.053,-0.250
2023-04-27,1.129,59.576,0.731,6.731,8.223,36.519,0.000,39.856,30.234,2.332,-0.327
2023-04-28,0.840,59.395,0.756,7.039,8.252,35.986,0.000,39.719,30.520,2.507,-0.218
2023-04-29,0.842,59.244,0.779,6.721,8.237,35.287,0.000,39.606,30.762,2.417,-0.113
2023-04-30,1.865,59.701,0.914,5.579,8.203,36.879,0.080,39.950,28.770,13.820,0.372
2023-05-01,1.040,60.889,0.824,6.395,8.218,40.092,0.000,40.847,27.120,5.214,-0.066
2023-05-02,0.748,61.358,0.771,5.992,8.203,40.866,0.000,41.202,28.284,3.074,-0.239
2023-05-03,0.733,61.019,0.764,5.508,8.130,39.838,0.000,40.945,28.033,2.567,-0.239
2023-05-04,0.721,61.008,0.775,6.428,8.170,38.722,0.000,40.937,27.531,2.756,-0.291
2023-05-05,0.714,61.491,0.780,5.801,8.117,39.052,0.000,41.303,27.998,2.413,-0.336
2023-05-06,0.626,61.891,0.767,6.124,8.119,39.957,0.000,41.606,28.239,2.450,-0.408
2023-05-07,0.733,62.554,0.701,5.152,8.074,40.978,0.030,42.110,27.136,2.239,-0.652
2023-05-08,0.794,62.549,0.717,5.878,8.145,38.263,0.010,42.106,26.728,2.269,-0.574
2023-05-09,0.745,62.330,0.778,6.285,8.168,35.887,0.000,41.940,28.581,2.198,-0.335
2023-05-10,0.691,62.580,0.769,6.067,8.158,35.524,0.000,42.130,29.750,1.980,-0.327
2023-05-11,0.650,63.154,0.762,5.044,8.117,36.953,0.000,42.566,29.839,1.975,-0.369
2023-05-12,0.751,63.200,0.706,6.081,8.167,34.613,0.000,42.602,28.435,1.789,-0.546
2023-05-13,0.951,63.315,0.686,6.068,8.179,33.555,0.000,42.690,28.107,1.750,-0.579
2023-05-14,1.074,63.104,0.721,6.297,8.278,31.934,0.000,42.529,28.333,1.454,-0.469
2023-05-15,1.224,62.999,0.761,5.372,8.210,32.071,0.000,42.449,28.852,1.589,-0.348
2023-05-16,1.039,63.292,0.746,5.439,8.157,33.737,0.000,42.672,29.377,1.768,-0.307
2023-05-17,1.032,63.638,0.755,5.586,8.114,34.288,0.170,42.936,31.105,1.692,-0.182
2023-05-18,0.904,63.891,0.775,4.806,8.088,34.284,0.000,43.129,31.254,1.807,-0.154
2023-05-19,0.878,63.975,0.780,4.843,8.099,34.406,0.000,43.194,31.210,1.708,-0.192
2023-05-20,0.883,64.148,0.733,4.491,8.052,35.381,0.000,43.326,30.916,1.897,-0.328
2023-05-21,0.959,63.978,0.704,4.973,8.069,34.704,0.000,43.195,30.370,1.698,-0.384
2023-05-22,1.126,62.816,0.713,5.524,8.120,33.251,1.260,42.310,30.530,1.782,-0.324
2023-05-23,1.292,61.875,0.722,5.239,8.084,33.716,0.460,41.594,30.954,2.008,-0.257
2023-05-24,1.374,62.300,0.713,6.458,8.139,34.777,0.290,41.917,31.175,2.829,-0.208
2023-05-25,1.109,62.400,0.736,6.566,8.159,34.784,0.200,41.993,31.152,2.438,-0.074
2023-05-26,1.030,62.238,0.755,6.213,8.162,34.041,0.230,41.870,31.024,2.328,-0.056
2023-05-27,1.013,62.712,0.747,6.421,8.128,34.343,0.000,42.230,30.061,2.107,-0.195
2023-05-28,1.132,63.229,0.773,6.913,8.146,35.777,0.000,42.624,31.645,2.485,-0.146
2023-05-29,1.276,64.096,0.789,6.057,8.157,36.539,0.000,43.286,30.382,2.912,-0.065
2023-05-30,1.183,64.488,0.803,5.765,8.150,37.066,0.000,43.585,30.448,2.805,0.010
2023-05-31,1.086,64.506,0.829,5.080,8.122,37.791,0.570,43.599,29.964,2.565,0.093
2023-06-01,1.064,63.687,0.822,5.283,8.112,37.713,0.420,42.973,29.840,2.890,0.102
2023-06-02,1.169,63.541,0.781,4.769,8.082,38.527,0.010,42.861,30.837,2.918,0.072
2023-06-03,1.022,62.825,0.788,4.730,8.098,38.511,0.870,42.316,30.250,2.666,0.176
2023-06-04,1.010,62.304,0.816,5.505,8.118,38.759,0.330,41.920,30.209,2.799,0.270
2023-06-05,1.129,62.612,0.857,5.591,8.088,38.120,0.000,42.154,30.526,3.271,0.238
2023-06-06,1.173,62.956,0.844,5.068,8.058,39.890,0.000,42.416,30.501,2.999,0.108
2023-06-07,1.200,62.787,0.854,6.002,8.127,38.898,0.000,42.288,30.790,3.192,0.199
2023-06-08,0.992,60.690,0.913,5.329,8.161,37.748,2.130,40.697,29.770,3.990,0.352
2023-06-09,0.680,59.294,0.908,6.694,8.243,36.384,0.000,39.643,30.011,2.042,0.309
2023-06-10,0.735,59.602,0.842,6.066,8.240,36.480,0.000,39.875,31.038,2.224,0.070
2023-06-11,0.573,59.439,0.830,6.707,8.273,36.717,0.000,39.752,31.898,2.237,0.006
2023-06-12,0.428,58.420,0.844,6.934,8.295,35.142,0.180,38.986,31.909,2.222,0.025
2023-06-13,0.462,58.074,0.846,5.272,8.207,34.513,0.000,38.727,31.274,2.239,-0.045
2023-06-14,0.527,58.409,0.795,6.238,8.247,33.662,0.000,38.978,32.103,2.395,-0.199
2023-06-15,0.418,58.628,0.789,6.018,8.222,34.228,0.000,39.142,32.746,2.308,-0.203
2023-06-16,0.491,58.700,0.785,6.250,8.242,34.709,0.000,39.197,32.909,1.934,-0.228
2023-06-17,0.564,58.635,0.805,5.580,8.200,34.734,0.330,39.148,31.881,1.968,-0.184
2023-06-18,0.592,55.938,0.827,5.951,8.285,33.204,2.510,37.132,30.857,1.928,-0.116
2023-06-19,0.482,56.657,0.808,5.829,8.248,32.663,0.010,37.667,31.391,1.695,-0.182
2023-06-20,0.407,57.390,0.784,5.890,8.234,32.741,0.000,38.214,31.639,1.769,-0.241
2023-06-21,0.436,57.983,0.743,5.518,8.225,32.832,0.000,38.658,31.868,1.709,-0.351
2023-06-22,0.634,57.933,0.735,4.888,8.179,32.662,0.330,38.621,30.931,2.788,-0.454
2023-06-23,0.484,57.889,0.725,5.385,8.180,32.744,0.000,38.588,31.249,2.038,-0.519
2023-06-24,0.546,58.216,0.714,4.981,8.161,34.379,0.160,38.833,31.969,1.814,-0.530
2023-06-25,0.583,58.338,0.725,4.791,8.154,35.264,0.010,38.925,31.038,1.678,-0.479
2023-06-26,0.581,58.431,0.736,6.441,8.234,35.205,0.000,38.994,31.364,1.515,-0.416
2023-06-27,0.585,58.520,0.740,6.906,8.236,34.520,0.390,39.061,32.711,1.612,-0.361
2023-06-28,0.802,58.335,0.741,5.216,8.150,34.611,0.000,38.922,33.461,1.516,-0.332
2023-06-29,0.756,58.108,0.757,5.168,8.149,33.088,0.500,38.752,33.081,1.611,-0.281
2023-06-30,0.667,57.432,0.789,5.073,8.147,32.789,0.470,38.246,32.692,1.546,-0.202
2023-07-01,0.704,55.931,0.788,5.373,8.148,32.337,2.160,37.125,31.871,1.475,-0.225
2023-07-02,0.690,55.352,0.785,5.463,8.164,31.709,0.660,36.694,32.323,1.465,-0.238
2023-07-03,0.804,55.196,0.792,5.927,8.182,31.974,1.120,36.578,33.037,1.929,-0.237
2023-07-04,0.980,54.658,0.805,5.367,8.165,31.311,0.000,36.179,33.201,1.783,-0.216
2023-07-05,0.823,54.916,0.738,6.057,8.164,31.072,0.000,36.370,33.712,1.178,-0.278
2023-07-06,0.825,54.946,0.718,5.918,8.110,31.371,0.900,36.393,33.821,1.427,-0.225
2023-07-07,0.808,54.127,0.721,5.842,8.115,31.701,0.050,35.785,32.970,1.179,-0.232
2023-07-08,0.833,54.512,0.711,6.330,8.143,32.483,0.000,36.070,32.917,1.166,-0.273
2023-07-09,0.825,54.889,0.697,6.119,8.134,32.248,0.000,36.350,33.557,1.060,-0.332
2023-07-10,0.770,55.264,0.704,7.354,8.182,31.462,0.000,36.629,33.987,1.228,-0.315
2023-07-11,0.781,55.521,0.697,6.766,8.139,31.781,0.000,36.820,33.984,1.550,-0.353
2023-07-12,0.765,55.916,0.682,5.722,8.085,33.564,0.000,37.114,34.077,1.333,-0.373
2023-07-13,0.827,55.822,0.698,3.999,7.983,34.778,1.150,37.044,33.353,1.244,-0.300
2023-07-14,0.746,55.388,0.748,3.502,7.941,35.298,0.440,36.721,32.461,1.062,-0.172
2023-07-15,0.790,55.129,0.775,4.104,7.956,34.996,0.100,36.528,32.505,0.994,-0.111
2023-07-16,0.759,55.598,0.768,5.674,8.041,34.969,0.000,36.877,33.196,1.012,-0.146
2023-07-17,0.781,56.057,0.764,6.149,8.059,34.958,0.000,37.219,33.484,1.045,-0.164
2023-07-18,0.849,56.230,0.758,4.197,7.945,37.303,0.000,37.347,31.280,1.358,-0.270
2023-07-19,0.798,56.536,0.754,5.493,7.973,36.112,0.070,37.576,31.167,1.105,-0.323
2023-07-20,0.837,56.743,0.706,7.069,8.045,36.080,0.000,37.731,31.957,1.062,-0.427
2023-07-21,0.854,57.210,0.691,7.754,8.127,35.653,0.000,38.079,32.929,1.069,-0.376
2023-07-22,0.939,57.422,0.690,7.608,8.155,35.507,0.000,38.238,33.955,1.127,-0.328
2023-07-23,0.948,57.664,0.713,6.773,8.155,35.421,0.000,38.419,34.070,1.155,-0.316
2023-07-24,1.006,58.002,0.705,7.697,8.174,35.016,0.000,38.672,34.374,1.241,-0.413
2023-07-25,1.037,58.438,0.671,6.284,8.115,36.776,0.000,39.000,33.531,1.190,-0.538
2023-07-26,1.326,58.660,0.654,4.279,8.039,38.913,0.270,39.166,29.684,1.664,-0.644
2023-07-27,0.926,55.967,0.676,5.864,7.979,37.816,1.080,37.153,27.939,1.417,-0.586
2023-07-28,1.120,56.600,0.727,5.558,8.063,37.022,0.440,37.624,28.883,1.522,-0.373
2023-07-29,1.066,56.556,0.730,6.241,8.060,37.234,0.000,37.590,29.981,1.240,-0.348
2023-07-30,1.265,56.878,0.702,6.352,8.062,36.571,0.000,37.831,31.562,1.488,-0.339
2023-07-31,1.281,57.138,0.733,6.179,8.056,35.884,0.000,38.026,32.688,1.811,-0.196
2023-08-01,1.756,57.379,0.754,5.310,8.093,37.664,0.010,38.206,33.282,1.402,-0.141
2023-08-02,2.610,57.553,0.775,5.687,8.163,38.791,0.000,38.336,33.394,1.643,-0.086
2023-08-03,2.294,57.877,0.777,4.862,8.093,39.561,0.000,38.579,33.022,1.552,-0.063
2023-08-04,2.177,58.161,0.786,6.072,8.149,38.333,0.000,38.792,33.415,1.703,0.004
2023-08-05,2.122,58.334,0.814,6.663,8.174,38.104,0.000,38.922,33.645,1.989,0.070
2023-08-06,1.864,58.348,0.815,6.959,8.165,36.865,0.000,38.932,34.002,1.840,0.041
2023-08-07,1.869,58.184,0.790,6.634,8.135,36.813,0.000,38.809,34.415,1.820,-0.067
2023-08-08,2.113,58.869,0.748,4.862,8.073,38.762,0.000,39.324,33.980,2.014,-0.200
2023-08-09,1.978,59.029,0.728,4.419,8.045,39.239,0.040,39.444,33.956,1.919,-0.227
2023-08-10,1.891,59.242,0.711,4.723,8.049,38.959,0.000,39.604,34.093,1.596,-0.251
2023-08-11,2.123,59.671,0.707,3.326,7.973,39.667,0.000,39.928,33.209,1.729,-0.281
2023-08-12,2.029,59.971,0.707,4.183,7.954,39.730,0.040,40.153,32.911,1.683,-0.285
2023-08-13,1.893,60.000,0.777,5.305,8.020,38.315,0.010,40.175,32.105,1.928,-0.118
2023-08-14,2.016,60.487,0.727,6.458,8.099,38.131,0.000,40.543,32.689,2.188,-0.296
2023-08-15,2.168,60.488,0.722,4.368,8.006,39.635,0.810,40.544,32.005,1.968,-0.283
2023-08-16,2.208,59.469,0.762,5.678,8.061,39.131,0.240,39.775,31.536,2.114,-0.141
2023-08-17,1.954,59.897,0.764,6.822,8.129,37.932,0.000,40.097,32.539,1.770,-0.137
2023-08-18,2.272,60.190,0.725,6.607,8.156,38.725,0.030,40.319,32.573,1.832,-0.239
2023-08-19,2.273,60.233,0.697,6.067,8.100,40.005,0.250,40.351,31.234,2.068,-0.306
2023-08-20,2.271,58.761,0.757,5.747,8.116,39.783,2.200,39.243,30.020,1.929,-0.167
2023-08-21,2.499,56.496,0.710,6.333,8.131,40.323,0.090,37.546,29.766,2.676,-0.321
2023-08-22,2.777,57.086,0.660,6.104,8.156,39.285,0.000,37.986,30.221,3.918,-0.416
2023-08-23,2.573,57.838,0.676,5.557,8.200,37.414,0.000,38.550,30.310,3.422,-0.334
2023-08-24,2.445,58.366,0.751,6.525,8.303,36.063,0.000,38.946,30.799,2.525,-0.109
2023-08-25,2.482,58.188,0.765,6.836,8.338,36.423,0.290,38.812,31.163,2.452,-0.046
2023-08-26,2.643,58.887,0.764,6.059,8.286,37.903,0.000,39.337,31.306,2.718,0.038
2023-08-27,3.089,58.978,0.787,5.313,8.229,37.743,0.000,39.405,31.693,5.202,0.180
2023-08-28,2.940,59.012,0.850,5.800,8.249,35.401,0.040,39.431,31.599,6.162,0.326
2023-08-29,2.201,59.231,0.888,5.650,8.233,32.808,0.390,39.596,30.861,3.392,0.431
2023-08-30,1.899,59.066,1.017,5.756,8.187,30.299,0.000,39.472,30.049,3.323,0.807
2023-08-31,1.866,59.204,0.903,5.923,8.123,30.964,0.000,39.576,31.135,2.557,0.372
2023-09-01,2.212,59.087,0.844,6.217,8.124,34.204,0.000,39.487,32.224,3.345,0.085
2023-09-02,2.392,58.526,0.791,5.128,8.098,36.361,0.610,39.066,31.081,1.893,-0.098
2023-09-03,2.134,58.076,0.736,4.909,8.074,38.001,0.030,38.728,28.837,1.963,-0.266
2023-09-04,2.603,57.659,0.733,6.458,8.117,40.000,0.120,38.415,28.320,2.544,-0.272
2023-09-05,2.834,57.456,0.769,7.623,8.164,40.133,0.000,38.264,29.479,2.974,-0.175
2023-09-06,3.051,58.172,0.762,7.292,8.278,38.855,0.000,38.800,30.453,4.772,-0.168
2023-09-07,2.740,58.710,0.776,6.205,8.283,39.316,0.000,39.204,30.315,4.304,-0.086
2023-09-08,2.441,59.075,0.799,6.919,8.344,38.635,0.000,39.478,30.824,3.895,-0.004
2023-09-09,2.478,59.281,0.780,5.523,8.297,37.460,0.890,39.633,30.903,3.006,-0.077
2023-09-10,2.576,58.476,0.804,6.223,8.261,36.944,0.000,39.029,31.717,4.275,-0.031
2023-09-11,2.639,58.687,0.828,4.575,8.180,38.211,0.000,39.187,32.214,4.437,-0.086
2023-09-12,2.792,59.166,0.851,3.674,8.113,39.687,0.000,39.547,31.949,4.595,-0.073
2023-09-13,2.800,59.092,0.846,4.699,8.121,36.515,0.130,39.491,32.022,3.418,-0.031
2023-09-14,3.194,58.733,0.883,4.718,8.108,36.894,0.380,39.221,32.616,3.713,0.116
2023-09-15,3.282,57.857,0.888,4.755,8.115,37.114,0.000,38.564,32.039,4.735,0.097
2023-09-16,3.115,58.120,0.902,5.006,8.112,37.579,0.060,38.761,32.084,4.739,0.111
2023-09-17,3.029,58.142,0.899,5.635,8.116,37.302,0.270,38.778,31.983,4.708,0.120
2023-09-18,3.201,58.048,0.882,5.963,8.133,38.008,0.000,38.707,31.941,4.947,0.077
2023-09-19,3.528,58.096,0.864,5.584,8.121,38.377,0.000,38.743,31.545,5.937,-0.007
2023-09-20,3.303,58.693,0.837,4.814,8.098,39.640,0.000,39.192,30.379,5.105,-0.120
2023-09-21,3.327,57.881,0.842,5.448,8.115,39.392,0.000,38.583,31.055,4.411,-0.091
2023-09-22,3.223,57.862,0.810,4.889,8.096,39.866,0.000,38.568,30.883,4.250,-0.126
2023-09-23,2.945,58.318,0.842,6.135,8.176,41.565,0.220,38.910,29.870,4.039,-0.015
2023-09-24,2.930,57.650,0.894,5.737,8.130,41.036,1.410,38.409,29.180,3.141,0.129
2023-09-25,2.952,56.488,0.931,5.763,8.149,40.047,0.160,37.540,29.338,3.284,0.171
2023-09-26,2.986,56.380,0.939,4.955,8.101,40.533,0.120,37.459,29.537,3.542,0.179
2023-09-27,3.067,56.739,0.951,5.436,8.085,39.559,0.000,37.727,29.261,3.688,0.282
2023-09-28,3.141,56.073,0.998,5.953,8.085,38.638,1.680,37.231,29.404,3.907,0.484
2023-09-29,3.552,55.739,1.014,5.274,8.038,36.931,0.000,36.982,29.679,5.458,0.519
2023-09-30,3.446,55.749,0.989,4.799,7.999,37.508,0.170,36.989,29.753,4.833,0.409
2023-10-01,3.455,55.744,0.960,5.080,7.977,37.740,0.090,36.985,30.104,5.425,0.334
2023-10-02,3.065,55.594,0.919,4.762,7.952,38.398,0.340,36.874,29.615,5.764,0.229
2023-10-03,2.251,55.056,0.869,5.313,7.898,32.738,0.000,36.474,28.137,5.056,0.081
2023-10-04,2.003,55.165,0.931,5.879,8.045,29.865,0.000,36.555,28.611,3.094,0.281
2023-10-05,2.087,55.317,0.978,6.418,8.101,30.191,0.000,36.668,29.123,3.058,0.429
2023-10-06,2.072,55.619,0.988,6.043,8.088,31.940,0.000,36.893,29.969,3.351,0.465
2023-10-07,2.008,56.129,0.991,6.250,8.135,32.386,0.000,37.272,30.871,2.850,0.460
2023-10-08,2.166,56.344,0.961,4.973,8.067,33.873,0.000,37.432,31.209,2.760,0.395
2023-10-09,2.463,56.366,0.952,3.924,7.992,34.108,0.010,37.449,29.980,2.811,0.358
2023-10-10,2.510,56.152,0.952,4.438,8.023,33.796,0.000,37.289,30.126,2.682,0.351
2023-10-11,2.987,56.174,0.962,4.923,8.078,34.849,0.400,37.306,30.837,2.681,0.479
2023-10-12,3.123,null,1.037,5.736,8.117,33.582,0.000,null,30.408,2.639,0.779
2023-10-13,3.762,null,1.020,6.031,8.085,35.224,0.000,null,30.382,3.669,0.664
2023-10-14,4.433,null,0.988,5.756,8.045,38.254,0.040,null,30.162,4.939,0.530
2023-10-15,5.040,null,0.919,5.755,8.039,41.535,0.000,null,30.030,5.513,0.351
2023-10-16,5.550,54.600,0.903,6.112,8.076,41.803,0.000,36.136,28.278,7.492,0.220
2023-10-17,4.783,null,0.853,7.802,8.130,44.364,0.000,null,23.693,9.486,-0.161
2023-10-18,3.817,null,0.843,9.329,8.322,45.971,0.000,null,22.904,7.589,-0.252
2023-10-19,3.664,null,0.861,8.676,8.318,46.544,0.000,null,24.909,5.531,-0.115
2023-10-20,3.609,null,0.932,7.070,8.207,47.827,0.140,null,25.619,4.951,0.221
2023-10-21,3.174,null,0.998,7.218,8.204,47.699,0.000,null,25.491,4.358,0.398
2023-10-22,3.129,null,0.987,6.928,8.195,45.578,0.000,null,null,4.140,0.314
2023-10-23,3.021,null,0.947,7.065,8.188,45.640,0.000,null,null,4.292,0.144
2023-10-24,3.112,null,0.935,5.850,8.136,48.028,0.000,null,null,4.713,0.053
2023-10-25,3.544,null,0.859,5.409,8.076,46.907,0.020,null,null,5.536,-0.205
2023-10-26,3.533,null,0.879,5.654,8.035,41.826,0.100,null,null,5.815,-0.130
2023-10-27,3.223,null,0.932,6.412,8.054,39.081,0.020,null,null,5.061,0.031
2023-10-28,3.149,null,0.962,6.718,8.102,37.499,0.000,null,null,4.455,0.164
2023-10-29,3.111,null,0.962,6.197,8.081,37.173,0.440,null,null,4.444,0.228
2023-10-30,2.819,null,0.986,6.690,8.084,35.309,0.000,null,null,3.974,0.401
2023-10-31,2.987,null,0.990,6.669,8.102,36.231,0.000,null,null,4.548,0.460
2023-11-01,3.631,null,0.978,7.307,8.157,36.750,0.000,null,null,7.410,0.311
2023-11-02,3.163,null,0.827,6.532,8.078,35.974,0.030,null,null,8.723,-0.361
2023-11-03,2.032,null,0.835,6.897,8.005,29.515,0.000,null,null,5.579,-0.327
2023-11-04,1.919,null,0.950,7.031,8.004,28.135,0.000,null,null,4.588,0.107
2023-11-05,1.822,null,1.009,6.957,8.002,27.939,0.000,null,null,4.022,0.345
2023-11-06,1.538,54.207,1.019,6.993,8.103,25.168,0.000,35.844,24.304,4.346,0.345
2023-11-07,1.420,53.798,1.063,6.297,8.113,23.319,0.000,35.542,24.958,4.209,0.479
2023-11-08,1.369,53.554,1.073,6.197,8.142,22.513,0.000,35.361,25.869,3.901,0.493
2023-11-09,1.276,53.310,1.054,5.545,8.134,21.730,0.000,35.181,26.307,3.567,0.440
2023-11-10,1.511,53.511,1.034,6.041,8.150,22.975,0.000,35.329,27.171,3.214,0.362
2023-11-11,1.566,53.629,1.000,5.394,8.107,24.256,0.090,35.417,28.262,3.133,0.212
2023-11-12,1.292,52.947,0.950,4.649,8.070,23.788,0.000,34.914,27.995,3.463,0.025
2023-11-13,1.315,52.083,0.915,5.798,8.143,22.842,0.000,34.277,27.467,3.239,-0.064
2023-11-14,1.278,51.789,0.922,6.118,8.172,22.596,0.000,34.061,27.083,2.921,0.007
2023-11-15,1.648,48.586,0.918,5.339,8.021,22.190,7.680,31.741,25.273,10.016,0.102
2023-11-16,1.663,40.977,0.906,7.353,8.094,15.840,0.940,26.258,24.430,17.290,0.196
2023-11-17,0.750,41.825,0.986,6.524,8.093,15.745,0.000,26.858,25.943,4.109,0.482
2023-11-18,0.723,41.522,0.971,6.744,8.139,15.485,0.000,26.642,25.875,3.596,0.450
2023-11-19,0.875,41.673,0.969,6.615,8.166,17.430,0.000,26.749,25.439,4.619,0.323
2023-11-20,0.938,40.932,0.964,6.688,8.198,21.719,0.000,26.224,25.759,2.515,0.195
2023-11-21,0.799,41.528,0.963,6.144,8.145,21.143,0.000,26.646,25.832,2.511,0.152
2023-11-22,0.770,41.416,0.956,7.432,8.272,20.123,0.000,26.567,25.918,1.932,0.174
2023-11-23,0.923,41.885,0.962,6.243,8.207,21.529,0.000,26.899,26.309,2.164,0.175
2023-11-24,0.844,41.548,0.978,6.058,8.197,21.248,0.000,26.660,26.193,1.793,0.161
2023-11-25,0.738,41.572,0.934,5.930,8.172,22.059,0.000,26.677,26.463,2.234,0.017
2023-11-26,0.771,41.657,0.958,6.194,8.203,21.557,0.000,26.738,26.894,1.558,0.160
2023-11-27,0.772,42.141,0.979,6.396,8.198,21.816,0.000,27.082,27.241,2.814,0.190
2023-11-28,1.040,41.236,0.927,7.194,8.307,24.244,0.000,26.439,24.508,6.321,-0.074
2023-11-29,1.146,39.694,0.823,7.688,8.295,28.757,0.000,25.349,20.863,6.413,-0.407
2023-11-30,0.998,38.264,0.883,8.190,8.309,30.637,0.000,24.342,21.442,2.441,-0.189
2023-12-01,1.070,39.371,0.957,7.841,8.302,28.884,0.000,25.121,22.904,2.069,0.073
2023-12-02,1.293,41.517,0.960,7.523,8.282,25.198,0.000,26.639,24.386,1.592,0.108
2023-12-03,1.226,41.737,0.928,7.648,8.289,24.741,0.000,26.794,26.252,1.524,0.020
2023-12-04,1.327,40.704,0.885,6.044,8.221,27.630,0.000,26.063,27.163,1.426,-0.137
2023-12-05,1.221,40.026,0.836,6.713,8.258,29.117,0.000,25.583,26.619,2.484,-0.329
2023-12-06,1.706,39.244,0.772,7.724,8.356,31.514,0.000,25.031,22.729,11.658,-0.590
2023-12-07,1.127,38.261,0.747,8.507,8.446,35.097,0.000,24.339,18.969,4.728,-0.718
2023-12-08,0.973,37.622,0.797,8.441,8.381,35.049,0.000,23.891,20.506,1.994,-0.402
2023-12-09,0.851,38.988,0.842,8.645,8.365,32.705,0.000,24.851,22.292,1.841,-0.168
2023-12-10,0.841,39.553,0.859,8.397,8.348,30.986,0.000,25.248,23.384,2.141,0.015
2023-12-11,1.220,40.079,0.829,7.795,8.316,30.277,0.000,25.620,22.929,6.950,-0.125
2023-12-12,1.067,40.058,0.735,7.798,8.311,32.516,0.000,25.605,19.739,6.263,-0.583
2023-12-13,0.984,37.521,0.732,6.502,8.168,32.810,0.720,23.821,21.094,3.785,-0.592
2023-12-14,0.966,37.963,0.690,6.656,8.117,24.895,0.710,24.131,21.634,5.696,-0.707
2023-12-15,1.198,37.537,0.619,6.826,8.073,22.419,0.160,23.832,20.965,11.714,-0.883
2023-12-16,0.547,37.507,0.745,6.503,8.020,22.136,0.820,23.811,21.337,4.178,-0.272
2023-12-17,0.882,37.007,1.013,7.095,8.091,17.381,1.480,23.462,22.233,12.498,0.801
2023-12-18,0.536,37.208,0.922,7.047,8.115,16.616,0.000,23.602,21.525,6.446,0.302
2023-12-19,0.725,38.156,0.842,7.983,8.197,19.838,0.000,24.266,19.303,10.310,-0.137
2023-12-20,0.632,37.913,0.779,8.318,8.242,23.774,0.000,24.095,18.040,5.196,-0.450
2023-12-21,0.619,37.421,0.763,7.903,8.248,22.139,0.010,23.751,19.035,3.742,-0.510
2023-12-22,0.598,37.416,0.786,8.011,8.260,20.681,0.000,23.747,19.402,4.195,-0.411
2023-12-23,0.558,37.337,0.816,8.803,8.297,19.909,0.000,23.692,20.836,3.424,-0.273
2023-12-24,0.592,37.425,0.837,7.199,8.182,19.960,0.040,23.753,21.480,2.888,-0.141
2023-12-25,0.562,37.434,0.879,7.360,8.207,20.610,0.250,23.760,21.470,2.776,0.101
2023-12-26,0.586,37.346,0.867,7.056,8.185,19.419,0.170,23.698,22.519,2.876,0.126
2023-12-27,0.542,37.670,0.832,7.258,8.201,19.116,0.000,23.925,22.643,3.221,-0.033
2023-12-28,1.416,37.105,0.744,6.912,8.188,22.960,0.850,23.530,20.959,16.244,-0.281
2023-12-29,0.582,36.988,0.789,6.947,8.165,23.513,0.000,23.448,19.422,3.880,-0.260
2023-12-30,0.683,36.427,0.790,7.202,8.182,26.631,0.000,23.057,18.990,3.380,-0.378
2023-12-31,0.661,36.136,0.768,7.878,8.221,27.077,0.000,22.854,19.121,2.788,-0.524
2024-01-01,0.702,36.138,0.725,8.198,8.247,27.453,0.000,22.855,19.517,3.658,-0.649
2024-01-02,0.732,35.926,0.717,8.061,8.250,28.528,0.000,22.707,19.732,3.318,-0.620
2024-01-03,0.732,35.672,0.711,8.080,8.284,28.810,0.000,22.530,18.857,2.910,-0.551
2024-01-04,0.872,35.933,0.769,8.206,8.287,28.160,0.000,22.712,20.439,3.090,-0.297
2024-01-05,0.852,36.005,0.724,7.446,8.217,28.948,0.000,22.762,20.992,3.739,-0.489
2024-01-06,0.886,35.916,0.777,8.067,8.308,28.062,1.000,22.700,21.962,2.724,-0.206
2024-01-07,1.081,35.426,0.782,6.951,8.266,26.833,0.500,22.360,22.432,5.858,-0.302
2024-01-08,0.908,34.730,0.689,6.383,8.171,31.027,0.000,21.877,20.150,3.868,-0.664
2024-01-09,0.864,34.524,0.779,7.265,8.218,29.703,0.070,21.734,21.910,3.087,-0.158
2024-01-10,0.777,35.677,0.822,7.324,8.243,23.929,0.200,22.534,22.590,3.061,-0.058
